date,prcp,tavg,tmax,tmin
2006-03-21,0.0,53.0,65.0,40.0
2006-03-22,0.0,56.0,64.0,46.0
2006-03-23,0.0,51.0,58.0,37.0
2006-03-24,0.0,54.0,71.0,36.0
2006-03-25,0.0,54.0,67.0,49.0
2006-03-26,0.0,45.0,54.0,37.0
2006-03-27,0.0,44.0,50.0,43.0
2006-03-28,0.0,46.0,55.0,33.0
2006-03-29,0.0,50.0,70.0,36.0
2006-03-30,0.0,48.0,60.0,37.0
2006-03-31,0.0,50.0,63.0,38.0
2006-04-01,0.0,55.0,63.0,52.0
2006-04-02,0.0,57.0,78.0,42.0
2006-04-03,0.0,63.0,76.0,48.0
2006-04-04,0.0,63.0,71.0,53.0
2006-04-05,0.0,52.0,62.0,46.0
2006-04-06,0.02,43.0,47.0,39.0
2006-04-07,0.0,57.0,72.0,40.0
2006-04-08,0.0,50.0,62.0,42.0
2006-04-09,0.0,51.0,58.0,45.0
2006-04-10,0.0,52.0,56.0,44.0
2006-04-11,0.0,55.0,66.0,46.0
2006-04-12,0.0,48.0,56.0,38.0
2006-04-13,0.0,53.0,64.0,40.0
2006-04-14,0.0,56.0,67.0,46.0
2006-04-15,0.0,54.0,63.0,47.0
2006-04-16,0.0,47.0,57.0,40.0
2006-04-17,0.0,54.0,65.0,48.0
2006-04-18,0.0,52.0,63.0,44.0
2006-04-19,0.0,54.0,62.0,47.0
2006-04-20,0.0,57.0,67.0,41.0
2006-04-21,0.0,58.0,68.0,46.0
2006-04-22,0.0,64.0,71.0,56.0
2006-04-23,0.0,59.0,68.0,52.0
2006-04-24,0.0,63.0,75.0,44.0
2006-04-25,0.0,55.0,67.0,49.0
2006-04-26,0.02,58.0,67.0,53.0
2006-04-27,0.0,59.0,70.0,46.0
2006-04-28,0.0,63.0,76.0,50.0
2006-04-29,0.0,65.0,78.0,53.0
2006-04-30,0.0,72.0,84.0,60.0
2006-05-01,0.0,69.0,80.0,59.0
2006-05-02,0.0,64.0,75.0,51.0
2006-05-03,0.0,66.0,79.0,53.0
2006-05-04,0.06,65.0,74.0,62.0
2006-05-05,0.0,67.0,77.0,59.0
2006-05-06,0.0,66.0,75.0,53.0
2006-05-07,0.0,71.0,81.0,58.0
2006-05-08,0.0,68.0,76.0,63.0
2006-05-09,0.12,62.0,68.0,60.0
2006-05-10,0.0,66.0,73.0,59.0
2006-05-11,0.01,62.0,71.0,51.0
2006-05-12,0.06,57.0,61.0,54.0
2006-05-13,0.0,69.0,80.0,54.0
2006-05-14,0.0,73.0,87.0,56.0
2006-05-15,0.0,75.0,90.0,58.0
2006-05-16,0.0,76.0,91.0,63.0
2006-05-17,0.02,73.0,83.0,69.0
2006-05-18,0.0,71.0,82.0,59.0
2006-05-19,0.0,69.0,78.0,64.0
2006-05-20,0.0,67.0,71.0,63.0
2006-05-21,0.16,62.0,69.0,56.0
2006-05-22,0.0,70.0,85.0,57.0
2006-05-23,0.0,75.0,88.0,60.0
2006-05-24,0.0,73.0,80.0,63.0
2006-05-25,0.39,65.0,77.0,63.0
2006-05-26,0.13,60.0,66.0,56.0
2006-05-27,1.04,62.0,73.0,56.0
2006-05-28,0.0,73.0,88.0,55.0
2006-05-29,0.0,75.0,87.0,60.0
2006-05-30,0.0,78.0,87.0,68.0
2006-05-31,0.0,80.0,88.0,73.0
2006-06-01,0.0,81.0,91.0,70.0
2006-06-02,0.0,74.0,85.0,69.0
2006-06-03,0.06,73.0,82.0,68.0
2006-06-04,0.0,75.0,86.0,66.0
2006-06-05,0.0,80.0,93.0,70.0
2006-06-06,0.0,81.0,90.0,72.0
2006-06-07,0.06,78.0,86.0,71.0
2006-06-08,0.0,81.0,90.0,66.0
2006-06-09,0.0,76.0,85.0,71.0
2006-06-10,0.0,75.0,85.0,62.0
2006-06-11,0.0,79.0,91.0,65.0
2006-06-12,0.02,76.0,87.0,70.0
2006-06-13,0.22,69.0,74.0,63.0
2006-06-14,0.0,72.0,87.0,58.0
2006-06-15,0.0,78.0,92.0,63.0
2006-06-16,0.0,81.0,94.0,69.0
2006-06-17,0.0,84.0,96.0,67.0
2006-06-18,0.0,87.0,99.0,73.0
2006-06-19,0.0,86.0,92.0,81.0
2006-06-20,0.0,80.0,85.0,76.0
2006-06-21,0.0,82.0,95.0,68.0
2006-06-22,0.0,83.0,92.0,72.0
2006-06-23,0.0,85.0,97.0,72.0
2006-06-24,0.52,77.0,92.0,65.0
2006-06-25,0.03,75.0,84.0,65.0
2006-06-26,0.0,80.0,92.0,69.0
2006-06-27,0.0,85.0,97.0,75.0
2006-06-28,0.06,79.0,89.0,73.0
2006-06-29,0.07,75.0,79.0,71.0
2006-06-30,0.32,77.0,87.0,68.0
2006-07-01,0.46,76.0,84.0,71.0
2006-07-02,0.0,81.0,90.0,70.0
2006-07-03,0.0,83.0,90.0,76.0
2006-07-04,0.0,81.0,90.0,72.0
2006-07-05,0.03,82.0,94.0,74.0
2006-07-06,0.0,83.0,91.0,71.0
2006-07-07,0.0,81.0,89.0,74.0
2006-07-08,0.0,81.0,87.0,75.0
2006-07-09,0.07,76.0,83.0,73.0
2006-07-10,0.4,76.0,78.0,73.0
2006-07-11,0.0,80.0,89.0,72.0
2006-07-12,1.52,77.0,87.0,71.0
2006-07-13,0.96,77.0,85.0,69.0
2006-07-14,0.09,81.0,87.0,75.0
2006-07-15,0.0,84.0,92.0,78.0
2006-07-16,0.0,84.0,91.0,79.0
2006-07-17,0.0,79.0,86.0,76.0
2006-07-18,0.3,71.0,78.0,69.0
2006-07-19,0.0,76.0,82.0,71.0
2006-07-20,0.04,81.0,89.0,73.0
2006-07-21,0.0,87.0,95.0,79.0
2006-07-22,0.0,83.0,90.0,78.0
2006-07-23,0.02,75.0,85.0,71.0
2006-07-24,0.54,73.0,84.0,67.0
2006-07-25,0.16,67.0,71.0,65.0
2006-07-26,0.46,68.0,71.0,67.0
2006-07-27,0.0,74.0,80.0,69.0
2006-07-28,0.02,75.0,79.0,73.0
2006-07-29,0.0,80.0,89.0,74.0
2006-07-30,0.0,85.0,92.0,78.0
2006-07-31,1.05,78.0,87.0,70.0
2006-08-01,0.06,79.0,90.0,68.0
2006-08-02,0.04,79.0,87.0,71.0
2006-08-03,0.0,80.0,86.0,74.0
2006-08-04,0.03,78.0,85.0,72.0
2006-08-05,0.0,79.0,85.0,74.0
2006-08-06,0.0,82.0,89.0,76.0
2006-08-07,0.0,83.0,91.0,75.0
2006-08-08,0.0,84.0,91.0,78.0
2006-08-09,0.06,81.0,85.0,75.0
2006-08-10,0.14,81.0,86.0,78.0
2006-08-11,0.0,83.0,89.0,77.0
2006-08-12,0.0,85.0,90.0,81.0
2006-08-13,1.34,74.0,88.0,70.0
2006-08-14,0.01,76.0,81.0,71.0
2006-08-15,0.0,82.0,92.0,71.0
2006-08-16,0.0,82.0,91.0,74.0
2006-08-17,0.0,81.0,87.0,75.0
2006-08-18,0.0,82.0,89.0,75.0
2006-08-19,0.0,83.0,93.0,75.0
2006-08-20,0.0,83.0,92.0,79.0
2006-08-21,0.0,80.0,89.0,75.0
2006-08-22,0.0,73.0,78.0,68.0
2006-08-23,0.0,75.0,86.0,65.0
2006-08-24,0.0,79.0,88.0,72.0
2006-08-25,0.06,77.0,85.0,71.0
2006-08-26,0.1,76.0,83.0,70.0
2006-08-27,0.0,80.0,90.0,69.0
2006-08-28,0.0,81.0,91.0,75.0
2006-08-29,0.0,76.0,84.0,71.0
2006-08-30,0.04,74.0,78.0,72.0
2006-08-31,0.0,77.0,85.0,71.0
2006-09-01,0.0,78.0,86.0,69.0
2006-09-02,0.0,77.0,83.0,72.0
2006-09-03,0.0,75.0,83.0,72.0
2006-09-04,0.0,71.0,79.0,67.0
2006-09-05,0.0,69.0,80.0,59.0
2006-09-06,0.0,72.0,87.0,58.0
2006-09-07,0.0,71.0,79.0,66.0
2006-09-08,0.0,65.0,71.0,59.0
2006-09-09,0.0,62.0,69.0,53.0
2006-09-10,0.0,67.0,83.0,51.0
2006-09-11,0.0,73.0,87.0,57.0
2006-09-12,0.0,73.0,86.0,60.0
2006-09-13,0.0,73.0,85.0,60.0
2006-09-14,0.0,70.0,79.0,65.0
2006-09-15,0.0,71.0,79.0,63.0
2006-09-16,0.0,71.0,82.0,63.0
2006-09-17,0.0,74.0,90.0,62.0
2006-09-18,0.0,76.0,93.0,62.0
2006-09-19,0.0,74.0,85.0,66.0
2006-09-20,0.0,72.0,82.0,65.0
2006-09-21,0.0,72.0,86.0,60.0
2006-09-22,0.0,72.0,85.0,62.0
2006-09-23,0.0,72.0,86.0,61.0
2006-09-24,0.0,72.0,83.0,63.0
2006-09-25,0.04,69.0,76.0,65.0
2006-09-26,0.0,70.0,81.0,59.0
2006-09-27,0.0,68.0,80.0,58.0
2006-09-28,0.0,71.0,82.0,60.0
2006-09-29,0.0,69.0,81.0,58.0
2006-09-30,0.0,67.0,78.0,60.0
2006-10-01,0.0,71.0,84.0,58.0
2006-10-02,0.0,72.0,87.0,59.0
2006-10-03,0.0,72.0,85.0,60.0
2006-10-04,0.0,73.0,88.0,60.0
2006-10-05,0.0,70.0,81.0,59.0
2006-10-06,0.0,70.0,82.0,60.0
2006-10-07,0.0,69.0,78.0,64.0
2006-10-08,0.5,60.0,70.0,54.0
2006-10-09,0.0,60.0,66.0,57.0
2006-10-10,0.0,65.0,78.0,56.0
2006-10-11,0.0,60.0,67.0,51.0
2006-10-12,0.0,60.0,71.0,50.0
2006-10-13,0.0,64.0,71.0,59.0
2006-10-14,0.0,63.0,67.0,61.0
2006-10-15,0.0,63.0,67.0,60.0
2006-10-16,0.0,66.0,78.0,60.0
2006-10-17,0.0,58.0,68.0,51.0
2006-10-18,0.0,56.0,65.0,47.0
2006-10-19,0.0,61.0,73.0,51.0
2006-10-20,0.0,58.0,61.0,55.0
2006-10-21,0.07,56.0,59.0,54.0
2006-10-22,0.02,56.0,66.0,51.0
2006-10-23,0.0,54.0,64.0,43.0
2006-10-24,0.0,49.0,54.0,41.0
2006-10-25,0.0,54.0,64.0,43.0
2006-10-26,0.0,50.0,58.0,46.0
2006-10-27,0.0,51.0,59.0,42.0
2006-10-28,0.0,56.0,73.0,43.0
2006-10-29,0.0,57.0,71.0,42.0
2006-10-30,0.0,56.0,67.0,46.0
2006-10-31,0.0,58.0,73.0,46.0
2006-11-01,0.0,55.0,68.0,46.0
2006-11-02,0.0,55.0,70.0,45.0
2006-11-03,0.0,57.0,71.0,44.0
2006-11-04,0.0,54.0,66.0,46.0
2006-11-05,0.0,49.0,55.0,42.0
2006-11-06,0.0,41.0,48.0,37.0
2006-11-07,0.0,48.0,64.0,35.0
2006-11-08,0.0,53.0,68.0,41.0
2006-11-09,0.0,50.0,60.0,41.0
2006-11-10,0.07,44.0,53.0,40.0
2006-11-11,0.0,42.0,54.0,32.0
2006-11-12,0.0,43.0,54.0,34.0
2006-11-13,0.0,51.0,56.0,41.0
2006-11-14,0.0,47.0,57.0,34.0
2006-11-15,0.0,50.0,62.0,42.0
2006-11-16,0.0,44.0,52.0,36.0
2006-11-17,0.0,46.0,50.0,41.0
2006-11-18,0.0,45.0,55.0,35.0
2006-11-19,0.0,43.0,54.0,35.0
2006-11-20,0.0,40.0,42.0,38.0
2006-11-21,0.0,43.0,54.0,34.0
2006-11-22,0.0,37.0,45.0,35.0
2006-11-23,0.0,36.0,41.0,33.0
2006-11-24,0.0,35.0,42.0,30.0
2006-11-25,0.07,35.0,38.0,33.0
2006-11-26,0.0,41.0,49.0,33.0
2006-11-27,0.0,36.0,44.0,33.0
2006-11-28,0.0,36.0,43.0,29.0
2006-11-29,0.0,34.0,43.0,28.0
2006-11-30,0.0,34.0,45.0,26.0
2006-12-01,0.0,34.0,40.0,27.0
2006-12-02,0.0,30.0,38.0,25.0
2006-12-03,0.0,30.0,40.0,22.0
2006-12-04,0.0,30.0,41.0,21.0
2006-12-05,0.0,32.0,38.0,26.0
2006-12-06,0.0,33.0,38.0,31.0
2006-12-07,0.0,33.0,37.0,27.0
2006-12-08,0.0,31.0,36.0,27.0
2006-12-09,0.0,33.0,41.0,25.0
2006-12-10,0.0,28.0,38.0,20.0
2006-12-11,0.0,27.0,36.0,23.0
2006-12-12,0.0,33.0,44.0,24.0
2006-12-13,0.0,37.0,46.0,25.0
2006-12-14,0.0,31.0,43.0,24.0
2006-12-15,0.0,39.0,45.0,28.0
2006-12-16,0.0,27.0,39.0,21.0
2006-12-17,0.0,20.0,29.0,13.0
2006-12-18,0.0,25.0,33.0,18.0
2006-12-19,0.0,28.0,39.0,18.0
2006-12-20,0.0,33.0,42.0,26.0
2006-12-21,0.0,33.0,45.0,25.0
2006-12-22,0.0,33.0,45.0,23.0
2006-12-23,0.0,34.0,45.0,26.0
2006-12-24,0.0,31.0,40.0,24.0
2006-12-25,0.0,30.0,36.0,25.0
2006-12-26,0.0,33.0,42.0,27.0
2006-12-27,0.0,29.0,35.0,24.0
2006-12-28,0.0,24.0,33.0,17.0
2006-12-29,0.0,23.0,31.0,15.0
2006-12-30,0.11,26.0,28.0,24.0
2006-12-31,0.01,26.0,29.0,25.0
2007-01-01,0.0,21.0,32.0,13.0
2007-01-02,0.0,23.0,40.0,11.0
2007-01-03,0.0,26.0,41.0,18.0
2007-01-04,0.0,23.0,33.0,15.0
2007-01-05,0.0,26.0,38.0,17.0
2007-01-06,0.0,29.0,34.0,26.0
2007-01-07,0.0,31.0,40.0,22.0
2007-01-08,0.0,31.0,40.0,27.0
2007-01-09,0.0,29.0,38.0,23.0
2007-01-10,0.0,27.0,33.0,24.0
2007-01-11,0.0,28.0,36.0,21.0
2007-01-12,0.0,27.0,37.0,18.0
2007-01-13,0.0,28.0,41.0,18.0
2007-01-14,0.0,28.0,38.0,20.0
2007-01-15,0.0,30.0,40.0,21.0
2007-01-16,0.0,34.0,45.0,24.0
2007-01-17,0.0,36.0,48.0,24.0
2007-01-18,0.0,34.0,43.0,28.0
2007-01-19,0.0,28.0,37.0,20.0
2007-01-20,0.0,29.0,39.0,23.0
2007-01-21,0.0,31.0,43.0,23.0
2007-01-22,0.0,27.0,37.0,21.0
2007-01-23,0.0,29.0,43.0,20.0
2007-01-24,0.0,29.0,38.0,22.0
2007-01-25,0.0,30.0,35.0,23.0
2007-01-26,0.0,30.0,39.0,25.0
2007-01-27,0.0,30.0,39.0,22.0
2007-01-28,0.0,33.0,41.0,24.0
2007-01-29,0.0,34.0,49.0,24.0
2007-01-30,0.0,32.0,42.0,22.0
2007-01-31,0.0,30.0,34.0,24.0
2007-02-01,0.0,28.0,40.0,17.0
2007-02-02,0.0,31.0,46.0,21.0
2007-02-03,0.0,39.0,55.0,26.0
2007-02-04,0.0,37.0,51.0,25.0
2007-02-05,0.0,42.0,61.0,29.0
2007-02-06,0.0,43.0,50.0,36.0
2007-02-07,0.0,36.0,43.0,29.0
2007-02-08,0.0,40.0,45.0,32.0
2007-02-09,0.0,41.0,58.0,27.0
2007-02-10,0.0,41.0,52.0,35.0
2007-02-11,0.0,38.0,52.0,26.0
2007-02-12,0.0,40.0,53.0,29.0
2007-02-13,0.0,39.0,50.0,30.0
2007-02-14,0.0,35.0,44.0,27.0
2007-02-15,0.0,35.0,47.0,23.0
2007-02-16,0.0,36.0,47.0,27.0
2007-02-17,0.0,39.0,52.0,27.0
2007-02-18,0.0,37.0,47.0,27.0
2007-02-19,0.0,37.0,52.0,25.0
2007-02-20,0.0,42.0,58.0,30.0
2007-02-21,0.0,37.0,47.0,34.0
2007-02-22,0.0,46.0,54.0,36.0
2007-02-23,0.0,38.0,47.0,29.0
2007-02-24,0.0,38.0,46.0,32.0
2007-02-25,0.0,37.0,43.0,30.0
2007-02-26,0.0,44.0,47.0,42.0
2007-02-27,0.0,44.0,47.0,41.0
2007-02-28,0.0,42.0,50.0,31.0
2007-03-01,0.04,42.0,47.0,40.0
2007-03-02,0.0,48.0,57.0,39.0
2007-03-03,0.35,42.0,50.0,41.0
2007-03-04,1.05,35.0,42.0,33.0
2007-03-05,0.0,25.0,33.0,20.0
2007-03-06,0.0,29.0,37.0,18.0
2007-03-07,0.0,36.0,46.0,26.0
2007-03-08,0.0,39.0,49.0,30.0
2007-03-09,0.0,40.0,52.0,30.0
2007-03-10,0.0,35.0,44.0,31.0
2007-03-11,0.0,39.0,50.0,26.0
2007-03-12,0.0,41.0,53.0,30.0
2007-03-13,0.0,41.0,52.0,32.0
2007-03-14,0.0,44.0,54.0,35.0
2007-03-15,0.0,43.0,52.0,34.0
2007-03-16,0.0,43.0,51.0,37.0
2007-03-17,0.0,44.0,56.0,31.0
2007-03-18,0.0,39.0,48.0,33.0
2007-03-19,0.13,38.0,41.0,36.0
2007-03-20,0.0,40.0,43.0,36.0
2007-03-21,0.0,47.0,57.0,39.0
2007-03-22,0.0,45.0,54.0,38.0
2007-03-23,0.05,47.0,51.0,43.0
2007-03-24,0.0,55.0,69.0,42.0
2007-03-25,0.0,56.0,65.0,41.0
2007-03-26,0.0,56.0,71.0,40.0
2007-03-27,0.0,51.0,63.0,44.0
2007-03-28,0.0,52.0,63.0,43.0
2007-03-29,0.08,50.0,58.0,45.0
2007-03-30,0.01,45.0,47.0,44.0
2007-03-31,0.0,54.0,62.0,42.0
2007-04-01,0.0,53.0,62.0,46.0
2007-04-02,0.0,48.0,54.0,43.0
2007-04-03,0.0,53.0,67.0,37.0
2007-04-04,0.0,49.0,61.0,41.0
2007-04-05,0.0,49.0,57.0,44.0
2007-04-06,0.0,57.0,71.0,39.0
2007-04-07,0.0,59.0,66.0,52.0
2007-04-08,0.0,58.0,68.0,49.0
2007-04-09,0.0,60.0,72.0,46.0
2007-04-10,0.0,56.0,65.0,45.0
2007-04-11,0.0,53.0,60.0,44.0
2007-04-12,0.06,53.0,59.0,48.0
2007-04-13,0.0,59.0,71.0,44.0
2007-04-14,0.0,59.0,67.0,53.0
2007-04-15,0.0,54.0,61.0,46.0
2007-04-16,0.0,56.0,66.0,45.0
2007-04-17,0.0,57.0,72.0,43.0
2007-04-18,0.0,64.0,78.0,53.0
2007-04-19,0.0,65.0,76.0,54.0
2007-04-20,0.0,70.0,78.0,61.0
2007-04-21,0.02,64.0,75.0,54.0
2007-04-22,0.0,62.0,69.0,55.0
2007-04-23,0.0,59.0,66.0,53.0
2007-04-24,0.0,63.0,77.0,45.0
2007-04-25,0.0,69.0,80.0,51.0
2007-04-26,0.0,62.0,74.0,51.0
2007-04-27,0.0,62.0,72.0,49.0
2007-04-28,0.0,67.0,80.0,51.0
2007-04-29,0.0,73.0,85.0,58.0
2007-04-30,0.0,67.0,77.0,61.0
2007-05-01,0.04,68.0,81.0,55.0
2007-05-02,0.0,71.0,85.0,55.0
2007-05-03,0.0,79.0,89.0,65.0
2007-05-04,0.0,74.0,87.0,59.0
2007-05-05,0.0,73.0,81.0,67.0
2007-05-06,0.0,76.0,90.0,58.0
2007-05-07,0.0,79.0,92.0,66.0
2007-05-08,0.0,69.0,82.0,66.0
2007-05-09,0.0,66.0,78.0,54.0
2007-05-10,0.0,69.0,79.0,56.0
2007-05-11,0.06,67.0,78.0,61.0
2007-05-12,0.0,73.0,82.0,65.0
2007-05-13,0.0,75.0,92.0,57.0
2007-05-14,0.0,76.0,91.0,58.0
2007-05-15,0.0,70.0,78.0,61.0
2007-05-16,0.0,76.0,87.0,66.0
2007-05-17,0.0,71.0,81.0,68.0
2007-05-18,0.0,70.0,79.0,62.0
2007-05-19,0.0,73.0,85.0,55.0
2007-05-20,0.01,69.0,82.0,63.0
2007-05-21,0.0,73.0,83.0,57.0
2007-05-22,1.31,64.0,75.0,60.0
2007-05-23,0.37,67.0,72.0,63.0
2007-05-24,0.0,75.0,84.0,64.0
2007-05-25,0.0,76.0,88.0,64.0
2007-05-26,0.0,79.0,99.0,63.0
2007-05-27,0.0,78.0,86.0,70.0
2007-05-28,0.0,77.0,89.0,63.0
2007-05-29,0.0,78.0,89.0,65.0
2007-05-30,0.0,76.0,85.0,68.0
2007-05-31,0.12,67.0,72.0,63.0
2007-06-01,0.0,67.0,73.0,63.0
2007-06-02,0.0,74.0,80.0,67.0
2007-06-03,0.0,76.0,81.0,70.0
2007-06-04,0.0,80.0,88.0,70.0
2007-06-05,0.0,83.0,97.0,65.0
2007-06-06,0.0,85.0,96.0,73.0
2007-06-07,0.0,81.0,91.0,74.0
2007-06-08,0.0,84.0,96.0,72.0
2007-06-09,0.0,83.0,93.0,71.0
2007-06-10,0.0,83.0,96.0,70.0
2007-06-11,0.0,84.0,96.0,72.0
2007-06-12,0.0,78.0,87.0,71.0
2007-06-13,0.0,74.0,82.0,72.0
2007-06-14,0.0,79.0,89.0,67.0
2007-06-15,0.0,79.0,90.0,67.0
2007-06-16,0.0,79.0,90.0,69.0
2007-06-17,0.0,80.0,92.0,70.0
2007-06-18,0.0,79.0,87.0,71.0
2007-06-19,0.04,74.0,82.0,69.0
2007-06-20,0.03,75.0,79.0,72.0
2007-06-21,0.0,80.0,92.0,70.0
2007-06-22,0.0,81.0,88.0,72.0
2007-06-23,0.0,82.0,91.0,74.0
2007-06-24,0.02,79.0,92.0,73.0
2007-06-25,0.0,84.0,96.0,71.0
2007-06-26,0.0,87.0,98.0,75.0
2007-06-27,0.84,77.0,89.0,69.0
2007-06-28,0.0,77.0,86.0,69.0
2007-06-29,0.06,79.0,82.0,77.0
2007-06-30,0.82,72.0,77.0,67.0
2007-07-01,1.21,78.0,91.0,66.0
2007-07-02,0.0,80.0,91.0,70.0
2007-07-03,0.0,79.0,85.0,75.0
2007-07-04,0.0,80.0,89.0,69.0
2007-07-05,0.0,85.0,93.0,76.0
2007-07-06,0.0,84.0,92.0,79.0
2007-07-07,0.22,82.0,92.0,72.0
2007-07-08,0.18,79.0,85.0,72.0
2007-07-09,0.01,79.0,89.0,73.0
2007-07-10,0.0,80.0,94.0,67.0
2007-07-11,0.0,80.0,91.0,68.0
2007-07-12,0.0,79.0,86.0,71.0
2007-07-13,0.0,78.0,86.0,72.0
2007-07-14,0.4,78.0,85.0,71.0
2007-07-15,0.0,78.0,82.0,74.0
2007-07-16,0.0,80.0,88.0,71.0
2007-07-17,0.0,84.0,92.0,76.0
2007-07-18,0.36,82.0,89.0,77.0
2007-07-19,0.0,83.0,92.0,72.0
2007-07-20,0.0,78.0,84.0,71.0
2007-07-21,0.0,81.0,89.0,73.0
2007-07-22,0.0,79.0,86.0,72.0
2007-07-23,0.0,82.0,91.0,72.0
2007-07-24,0.0,81.0,89.0,71.0
2007-07-25,0.0,83.0,91.0,73.0
2007-07-26,0.0,82.0,89.0,75.0
2007-07-27,0.0,83.0,91.0,76.0
2007-07-28,0.19,79.0,85.0,72.0
2007-07-29,0.0,82.0,87.0,76.0
2007-07-30,0.54,81.0,88.0,74.0
2007-07-31,1.46,78.0,85.0,72.0
2007-08-01,0.13,82.0,91.0,72.0
2007-08-02,1.62,78.0,87.0,70.0
2007-08-03,0.0,79.0,85.0,72.0
2007-08-04,0.03,78.0,84.0,72.0
2007-08-05,0.0,77.0,80.0,75.0
2007-08-06,0.0,77.0,81.0,74.0
2007-08-07,0.27,74.0,79.0,73.0
2007-08-08,0.0,79.0,92.0,69.0
2007-08-09,0.0,87.0,99.0,76.0
2007-08-10,0.0,81.0,89.0,76.0
2007-08-11,0.0,81.0,91.0,70.0
2007-08-12,1.53,80.0,90.0,69.0
2007-08-13,0.13,80.0,90.0,71.0
2007-08-14,0.0,83.0,94.0,74.0
2007-08-15,0.0,83.0,93.0,73.0
2007-08-16,0.0,79.0,86.0,74.0
2007-08-17,0.0,80.0,88.0,71.0
2007-08-18,0.0,82.0,90.0,73.0
2007-08-19,0.0,82.0,89.0,74.0
2007-08-20,0.0,82.0,90.0,74.0
2007-08-21,0.0,86.0,96.0,78.0
2007-08-22,0.0,83.0,90.0,78.0
2007-08-23,0.0,81.0,89.0,74.0
2007-08-24,0.0,83.0,93.0,73.0
2007-08-25,0.0,83.0,91.0,76.0
2007-08-26,0.37,72.0,84.0,68.0
2007-08-27,0.0,75.0,85.0,68.0
2007-08-28,0.0,76.0,84.0,68.0
2007-08-29,0.0,77.0,87.0,68.0
2007-08-30,0.0,78.0,87.0,69.0
2007-08-31,0.0,78.0,87.0,70.0
2007-09-01,0.0,79.0,89.0,68.0
2007-09-02,0.0,79.0,89.0,73.0
2007-09-03,0.01,75.0,83.0,69.0
2007-09-04,0.0,77.0,88.0,65.0
2007-09-05,0.0,77.0,89.0,67.0
2007-09-06,0.0,77.0,88.0,68.0
2007-09-07,0.0,79.0,90.0,67.0
2007-09-08,0.0,77.0,89.0,67.0
2007-09-09,0.0,78.0,91.0,65.0
2007-09-10,0.0,79.0,91.0,67.0
2007-09-11,0.0,76.0,88.0,67.0
2007-09-12,0.0,76.0,88.0,67.0
2007-09-13,0.28,70.0,78.0,66.0
2007-09-14,0.3,66.0,70.0,63.0
2007-09-15,0.0,66.0,77.0,59.0
2007-09-16,0.0,70.0,78.0,64.0
2007-09-17,0.31,72.0,78.0,67.0
2007-09-18,0.92,67.0,73.0,62.0
2007-09-19,0.0,70.0,80.0,64.0
2007-09-20,0.0,72.0,82.0,62.0
2007-09-21,0.0,73.0,87.0,60.0
2007-09-22,0.0,72.0,85.0,63.0
2007-09-23,0.0,72.0,84.0,59.0
2007-09-24,0.0,72.0,84.0,61.0
2007-09-25,0.0,74.0,80.0,69.0
2007-09-26,0.0,70.0,77.0,65.0
2007-09-27,0.15,66.0,77.0,58.0
2007-09-28,0.0,67.0,74.0,59.0
2007-09-29,0.0,62.0,70.0,58.0
2007-09-30,0.0,60.0,67.0,54.0
2007-10-01,0.41,61.0,67.0,58.0
2007-10-02,0.0,66.0,77.0,60.0
2007-10-03,0.0,69.0,79.0,62.0
2007-10-04,0.2,66.0,77.0,57.0
2007-10-05,0.51,62.0,66.0,59.0
2007-10-06,0.99,63.0,68.0,59.0
2007-10-07,0.0,61.0,66.0,58.0
2007-10-08,0.0,59.0,66.0,54.0
2007-10-09,0.0,56.0,67.0,48.0
2007-10-10,0.0,57.0,67.0,52.0
2007-10-11,0.0,56.0,65.0,48.0
2007-10-12,0.0,59.0,71.0,50.0
2007-10-13,0.04,56.0,64.0,51.0
2007-10-14,0.0,57.0,71.0,44.0
2007-10-15,0.0,60.0,73.0,46.0
2007-10-16,0.0,58.0,71.0,43.0
2007-10-17,0.0,58.0,69.0,48.0
2007-10-18,0.0,58.0,61.0,53.0
2007-10-19,0.0,52.0,64.0,38.0
2007-10-20,0.0,51.0,65.0,38.0
2007-10-21,0.0,55.0,71.0,41.0
2007-10-22,0.0,59.0,68.0,49.0
2007-10-23,0.0,53.0,62.0,45.0
2007-10-24,0.02,54.0,62.0,49.0
2007-10-25,0.0,55.0,67.0,45.0
2007-10-26,0.0,53.0,56.0,51.0
2007-10-27,0.05,57.0,63.0,53.0
2007-10-28,0.53,46.0,57.0,41.0
2007-10-29,0.0,43.0,53.0,33.0
2007-10-30,0.0,44.0,51.0,36.0
2007-10-31,0.0,48.0,54.0,40.0
2007-11-01,0.0,45.0,53.0,39.0
2007-11-02,0.0,47.0,61.0,34.0
2007-11-03,0.0,51.0,59.0,39.0
2007-11-04,0.0,47.0,58.0,38.0
2007-11-05,0.0,46.0,56.0,41.0
2007-11-06,0.0,47.0,55.0,41.0
2007-11-07,0.0,47.0,56.0,38.0
2007-11-08,0.0,51.0,63.0,40.0
2007-11-09,0.0,48.0,58.0,37.0
2007-11-10,0.0,46.0,57.0,36.0
2007-11-11,0.0,43.0,54.0,35.0
2007-11-12,0.02,43.0,51.0,38.0
2007-11-13,0.0,46.0,52.0,38.0
2007-11-14,0.02,42.0,48.0,39.0
2007-11-15,0.0,33.0,41.0,30.0
2007-11-16,0.0,34.0,45.0,23.0
2007-11-17,0.0,38.0,52.0,28.0
