city,date,tmax,tmin,tavg
fengcheng,1981/7/31,88,77,81
fengcheng,1981/8/1,91,76,83
fengcheng,1981/8/2,92,79,85
fengcheng,1981/8/3,93,80,86
fengcheng,1981/8/4,95,82,88
fengcheng,1981/8/5,93,82,85
fengcheng,1981/8/6,95,81,87
fengcheng,1981/8/7,99,84,90
fengcheng,1981/8/8,100,84,92
fengcheng,1981/8/9,100,83,89
fengcheng,1981/8/10,97,83,89
fengcheng,1981/8/11,96,78,87
fengcheng,1981/8/12,91,79,84
fengcheng,1981/8/13,92,79,83
fengcheng,1981/8/14,92,80,85
fengcheng,1981/8/15,96,81,87
fengcheng,1981/8/16,96,80,87
fengcheng,1981/8/17,98,80,88
fengcheng,1981/8/18,96,81,86
fengcheng,1981/8/19,98,84,90
fengcheng,1981/8/20,99,85,90
fengcheng,1981/8/21,99,84,90
fengcheng,1981/8/22,98,84,90
fengcheng,1981/8/23,98,83,91
fengcheng,1981/8/24,101,84,92
fengcheng,1981/8/25,100,83,89
fengcheng,1981/8/26,85,77,79
fengcheng,1981/8/27,83,77,79
fengcheng,1981/8/28,87,74,80
fengcheng,1981/8/29,90,75,83
fengcheng,1981/8/30,93,79,85
fengcheng,1981/8/31,93,81,86
fengcheng,1981/9/1,96,82,88
fengcheng,1981/9/2,93,78,84
fengcheng,1981/9/3,88,76,81
fengcheng,1981/9/4,88,75,82
fengcheng,1981/9/5,88,75,81
fengcheng,1981/9/6,87,73,79
fengcheng,1981/9/7,87,73,79
fengcheng,1981/9/8,89,74,81
fengcheng,1981/9/9,85,71,79
fengcheng,1981/9/10,73,67,69
fengcheng,1981/9/11,77,67,72
fengcheng,1981/9/12,71,64,67
fengcheng,1981/9/13,72,64,68
fengcheng,1981/9/14,72,63,68
fengcheng,1981/9/15,74,66,69
fengcheng,1981/9/16,76,67,70
fengcheng,1981/9/17,80,69,73
fengcheng,1981/9/18,84,67,74
fengcheng,1981/9/19,87,68,78
fengcheng,1981/9/20,87,70,80
fengcheng,1981/9/21,86,71,78
fengcheng,1981/9/22,79,72,74
fengcheng,1981/9/23,83,71,76
fengcheng,1981/9/24,80,73,76
fengcheng,1981/9/25,84,72,77
fengcheng,1981/9/26,84,70,76
fengcheng,1981/9/27,87,70,77
fengcheng,1981/9/28,83,71,76
fengcheng,1981/9/29,81,68,74
fengcheng,1981/9/30,80,65,71
fengcheng,1981/10/1,76,67,70
fengcheng,1981/10/2,70,66,67
fengcheng,1981/10/3,69,63,65
fengcheng,1981/10/4,74,64,68
fengcheng,1981/10/5,75,64,69
fengcheng,1981/10/6,73,64,67
fengcheng,1981/10/7,72,64,67
fengcheng,1981/10/8,66,52,60
fengcheng,1981/10/9,63,49,55
fengcheng,1981/10/10,60,50,55
fengcheng,1981/10/11,57,53,55
fengcheng,1981/10/12,67,55,60
fengcheng,1981/10/13,73,56,64
fengcheng,1981/10/14,72,59,64
fengcheng,1981/10/15,74,58,64
fengcheng,1981/10/16,73,61,66
fengcheng,1981/10/17,70,63,66
fengcheng,1981/10/18,71,65,67
fengcheng,1981/10/19,70,63,65
fengcheng,1981/10/20,72,62,66
fengcheng,1981/10/21,76,63,68
fengcheng,1981/10/22,68,51,56
fengcheng,1981/10/23,60,45,51
fengcheng,1981/10/24,62,42,52
fengcheng,1981/10/25,67,48,57
fengcheng,1981/10/26,69,49,60
fengcheng,1981/10/27,73,56,63
fengcheng,1981/10/28,65,53,58
fengcheng,1981/10/29,63,49,53
fengcheng,1981/10/30,65,53,58
fengcheng,1981/10/31,70,58,63
fengcheng,1981/11/1,65,55,58
fengcheng,1981/11/2,57,54,55
fengcheng,1981/11/3,59,53,56
fengcheng,1981/11/4,58,54,55
fengcheng,1981/11/5,55,52,53
fengcheng,1981/11/6,53,48,50
fengcheng,1981/11/7,48,47,47
fengcheng,1981/11/8,47,44,45
fengcheng,1981/11/9,53,42,47
fengcheng,1981/11/10,56,39,47
fengcheng,1981/11/11,60,41,51
fengcheng,1981/11/12,62,51,55
fengcheng,1981/11/13,66,55,59
fengcheng,1981/11/14,70,51,60
fengcheng,1981/11/15,63,58,60
fengcheng,1981/11/16,62,57,59
fengcheng,1981/11/17,58,44,50
fengcheng,1981/11/18,59,41,49
fengcheng,1981/11/19,64,50,56
fengcheng,1981/11/20,58,55,56
fengcheng,1981/11/21,55,51,52
fengcheng,1981/11/22,56,51,53
fengcheng,1981/11/23,53,50,51
fengcheng,1981/11/24,51,49,50
fengcheng,1981/11/25,56,48,51
fengcheng,1981/11/26,55,51,52
fengcheng,1981/11/27,54,46,50
fengcheng,1981/11/28,51,40,45
fengcheng,1981/11/29,53,40,45
fengcheng,1981/11/30,55,46,48
fengcheng,1981/12/1,47,40,43
fengcheng,1981/12/2,40,32,36
fengcheng,1981/12/3,46,30,37
fengcheng,1981/12/4,53,33,42
fengcheng,1981/12/5,50,43,47
fengcheng,1981/12/6,54,41,46
fengcheng,1981/12/7,55,31,44
fengcheng,1981/12/8,55,36,46
fengcheng,1981/12/9,55,39,47
fengcheng,1981/12/10,56,43,48
fengcheng,1981/12/11,59,37,46
fengcheng,1981/12/12,59,39,49
fengcheng,1981/12/13,50,44,45
fengcheng,1981/12/14,50,38,43
fengcheng,1981/12/15,50,39,44
fengcheng,1981/12/16,50,41,45
fengcheng,1981/12/17,44,41,43
fengcheng,1981/12/18,43,39,41
fengcheng,1981/12/19,47,30,37
fengcheng,1981/12/20,49,32,40
fengcheng,1981/12/21,55,35,44
fengcheng,1981/12/22,55,38,44
fengcheng,1981/12/23,57,33,44
fengcheng,1981/12/24,55,36,44
fengcheng,1981/12/25,59,35,47
fengcheng,1981/12/26,59,40,49
fengcheng,1981/12/27,66,42,53
fengcheng,1981/12/28,70,48,56
fengcheng,1981/12/29,60,40,44
fengcheng,1981/12/30,41,36,37
fengcheng,1981/12/31,45,35,37
fengcheng,1982/1/1,44,29,36
fengcheng,1982/1/2,52,35,43
